mtime,stream_id,AR,B,BE,BF,CN,CR,DQ,FQ,HV,PT
2021-11-01T07:55,o2,6931,6944,9618,4706,190,10515,19007,20951,12033,6340
2021-11-01T07:55,o6,4627,3164,11640,13299,4564,14401,25551,24331,4151,29509
2021-11-01T07:55,p8,12381,16967,10206,13292,14770,21710,20885,20867,7839,6978
2021-11-01T07:55,ps,8686,15196,2778,3303,19457,19506,20246,10698,13021,3781
2021-11-01T07:55,pu,11572,15163,14586,15349,11150,12377,27484,19979,19108,19794
2021-11-01T07:55,px,10637,19090,10290,9080,19572,10417,31310,8171,7709,11809
2021-11-01T07:55,pz,2525,2743,2994,13564,5079,20619,23752,2414,131,5239
2021-11-01T07:55,q5,12399,14529,6819,8918,21826,23946,29,2227,19915,1197
2021-11-01T07:55,qz,11307,22966,2396,7282,14568,26079,31129,2781,5647,19468
2021-11-01T07:55,t2,20904,16045,20318,4122,13998,24586,19925,1245,10923,29522
2021-11-01T07:55,tz,14796,3152,14870,8355,19742,14727,1223,10838,9804,12473
2021-11-01T07:55,v3,9478,25381,16844,16323,13195,12924,28632,13011,25853,17389
2021-11-01T07:55,z2,13873,4569,11941,8355,2303,14708,28589,9563,16299,15536
2021-11-01T08:00,AB,25153,24954,3549,6423,14917,7719,14362,11495,21686,20764
2021-11-01T08:00,Ax,1600,8235,23271,3826,19183,24580,19706,8396,8293,6250
2021-11-01T08:00,BF,24412,19932,11734,5283,13730,5275,12188,11328,18494,10865
2021-11-01T08:00,Bx,17951,18438,3777,19450,13708,24666,11666,12964,17370,14475
2021-11-01T08:00,C8,10743,2693,22350,3551,14203,14248,543,11224,5871,11268
2021-11-01T08:00,CL,20432,282,21656,15434,21215,25885,6987,2648,22333,17204
2021-11-01T08:00,Ct,18419,22062,14838,3992,815,16564,3484,651,13027,16015
2021-11-01T08:00,Cx,8466,9599,6368,8659,16504,10067,7035,17069,8151,19194
2021-11-01T08:00,E2,11396,15159,8845,12607,22132,13096,16618,13137,5435,22848
2021-11-01T08:00,E5,15924,17310,13246,20497,8325,16919,13272,13010,24499,1011
2021-11-01T08:00,EF,8641,1145,15440,3384,18027,3327,15499,8692,9355,5354
2021-11-01T08:00,EM,8381,18659,2925,4983,13450,16807,6640,10090,18925,16856
2021-11-01T08:00,EY,7355,17123,28323,5830,20217,10857,21543,12411,5970,6277
2021-11-01T08:00,Ea,3414,13538,20801,5915,9593,5345,12826,11331,11825,6960
2021-11-01T08:00,Eb,14435,1333,25504,8380,14506,15822,4699,5918,12554,18147
2021-11-01T08:00,Es,25123,26102,23318,20579,7830,19331,23890,6278,22413,7294
2021-11-01T08:00,F1,13099,1521,4796,2214,10398,21829,15881,6881,5764,4033
2021-11-01T08:00,FR,2775,4396,5537,205,2061,10940,2513,7689,13776,13283
2021-11-01T08:00,Gm,8680,8388,709,14319,12755,12794,13514,13304,9863,21778
2021-11-01T08:00,Hk,14352,11702,8804,20169,5781,18921,16614,11040,8804,3713
2021-11-01T08:00,Hl,11363,10282,8523,8569,8834,14935,3458,278,12541,8459
2021-11-01T08:00,I1,7792,7484,17757,11583,13802,13223,8742,6728,9590,5503
2021-11-01T08:00,JZ,10278,11218,10242,25116,17009,802,4025,16478,11281,8112
2021-11-01T08:00,Jl,23240,12984,25056,20374,24146,17443,18519,14792,20388,11654
2021-11-01T08:00,KO,17358,3264,140,1004,17681,17458,4956,14217,5569,4816
2021-11-01T08:00,Kf,3333,14755,5096,9629,13457,13558,12553,11308,11534,15085
2021-11-01T08:00,L1,5774,14710,1698,5669,38,8713,8184,3777,11886,5617
2021-11-01T08:00,LM,5227,10504,16541,345,3512,7522,11346,1064,3318,10072
2021-11-01T08:00,Mf,15415,6976,6603,11540,5326,5985,8109,6166,17717,9087
2021-11-01T08:00,Ms,8493,7085,21625,3752,12536,19927,8356,10578,5360,2450
2021-11-01T08:00,NX,15377,25165,34643,2647,13269,13214,567,15755,4207,14385
2021-11-01T08:00,Na,4275,3196,29249,22288,19144,18064,18866,14381,19927,15734
2021-11-01T08:00,Nt,16249,2308,9059,8705,13474,2537,6515,2779,8880,9240
2021-11-01T08:00,O3,15178,12649,10905,21887,4699,7372,12429,1461,6290,20668
2021-11-01T08:00,O8,14891,14061,10052,17698,5531,16462,11126,78,15445,9636
2021-11-01T08:00,Oi,20850,21106,2662,10626,5925,23208,10787,6827,5290,19134
2021-11-01T08:00,Or,6099,8459,9973,15164,6610,11868,9715,6035,2910,12437
2021-11-01T08:00,Os,14879,16483,20281,23130,2112,14895,21825,3686,4283,15254
2021-11-01T08:00,PV,11900,21068,34060,19018,5240,15892,130,2155,16574,6777
2021-11-01T08:00,Pc,6118,12359,12857,16319,21135,7495,7116,12897,2719,5053
2021-11-01T08:00,Pu,2327,13257,6448,7903,8893,11063,6271,8320,11451,6641
2021-11-01T08:00,Q6,3949,632,12562,5245,3532,1785,15203,9466,15606,2217
2021-11-01T08:00,Q7,1470,19526,11119,2145,9606,21195,20716,10984,13755,13412
2021-11-01T08:00,QS,17234,4132,9118,8372,12217,14813,5324,12316,15023,13287
2021-11-01T08:00,Qd,16721,5155,20127,18774,3786,4268,5603,7869,3389,3492
2021-11-01T08:00,Qs,22476,13215,30502,1636,16177,24626,11387,258,3016,10129
2021-11-01T08:00,RX,13766,9639,5507,10525,2158,5357,47,1913,16095,12499
2021-11-01T08:00,Rb,5335,9416,566,17981,1279,21668,6323,1389,21438,17555
2021-11-01T08:00,Rl,2033,4660,18941,12579,15612,12228,4298,3681,7286,11913
2021-11-01T08:00,Rs,12137,4248,24773,12841,4228,23557,14677,5606,4085,10419
2021-11-01T08:00,Rt,20209,8701,13111,3633,9897,10919,20698,13908,20307,5340
2021-11-01T08:00,Ry,18778,19059,23285,7744,13542,1660,14845,8986,5499,1504
2021-11-01T08:00,U9,11418,13447,22225,246,17201,15912,13586,4814,4714,15896
2021-11-01T08:00,Ur,6877,19045,20466,18266,19987,16589,19281,12121,6826,14783
2021-11-01T08:00,Vy,9237,15063,23948,9640,16096,7444,9189,6276,9805,2642
2021-11-01T08:00,W5,5155,16543,15722,20624,9403,12645,11809,2571,17392,13448
2021-11-01T08:00,Wd,17939,13487,17330,18179,9532,13053,16116,10141,12225,1991
2021-11-01T08:00,Wi,1485,15908,10743,7087,10565,20058,2343,11087,1527,13455
2021-11-01T08:00,Ze,3631,18510,21921,5088,980,9116,7832,1068,20560,11220
2021-11-01T08:00,Zw,1056,1102,11392,13861,19660,1086,10046,1279,88,14154
2021-11-01T08:00,af,6555,2764,17197,3799,11506,22844,2439,5196,3204,1784
2021-11-01T08:00,at,11330,1495,16450,19255,21661,21455,4418,15446,20532,6601
2021-11-01T08:00,bc,16373,21203,16842,13697,18116,17028,7246,10500,17525,16654
2021-11-01T08:00,bo,5080,16979,9416,19427,11721,15896,5924,8984,10322,14085
2021-11-01T08:00,c4,13857,3187,14936,1873,13286,6591,11027,1468,5902,11636
2021-11-01T08:00,ds,14255,17513,26497,7758,9353,1496,4784,1538,11051,141
2021-11-01T08:00,e1,7469,12514,6064,16638,1755,15783,9896,11547,7848,569
2021-11-01T08:00,en,4736,20593,25921,15114,9223,18979,17650,14493,19738,4147
2021-11-01T08:00,ep,3476,3695,25869,4831,18964,5106,4460,751,24075,770
2021-11-01T08:00,fg,3124,14610,10057,8352,13225,13984,8688,11565,5600,14293
2021-11-01T08:00,fv,15720,11677,17475,10623,9690,8667,17036,3167,2744,233
2021-11-01T08:00,fz,12295,10791,23760,7907,3073,18683,10106,6239,7050,4833
2021-11-01T08:00,g3,3613,26225,10617,15050,13344,26386,17538,9460,80,14968
2021-11-01T08:00,go,1409,7761,20501,15601,16651,3128,2924,11296,621,6206
2021-11-01T08:00,gt,1336,3866,32784,12372,16048,20085,12644,2646,24506,16851
2021-11-01T08:00,gw,4578,12041,10142,17383,10056,3671,4808,7387,8823,12306
2021-11-01T08:00,ho,5031,14880,25806,23296,1477,18997,19163,5154,7997,17682
2021-11-01T08:00,hv,18389,16758,26945,19070,12163,1577,9443,14344,9529,9368
2021-11-01T08:00,ju,22689,12474,14458,11246,1708,14157,12211,9571,13603,14179
2021-11-01T08:00,jv,5551,13091,9203,9274,2163,11945,10687,1857,3986,12397
2021-11-01T08:00,ko,15040,10399,2838,13024,2952,12483,12466,6012,1395,12033
2021-11-01T08:00,ky,6784,17017,2437,19077,2252,16598,12799,7742,186,8784
2021-11-01T08:00,l3,6144,15598,23099,15315,6681,6286,15687,8983,17845,7619
2021-11-01T08:00,l5,5684,3896,11517,3542,5896,20804,10449,11238,13269,306
2021-11-01T08:00,m8,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T08:00,n6,15956,4466,31387,26116,10372,10776,9591,2384,7040,5280
2021-11-01T08:00,np,7239,13955,15670,17225,7354,3907,5676,11912,11116,8865
2021-11-01T08:00,o2,8842,17647,15973,8013,3286,16652,4562,461,12167,8916
2021-11-01T08:00,o6,954,21736,4782,12779,2787,2050,14802,17253,8682,12312
2021-11-01T08:00,p8,15135,3237,6331,5269,20278,10753,8764,12863,13006,1054
2021-11-01T08:00,ps,5066,18730,16642,1771,12180,17237,2201,1694,5328,5038
2021-11-01T08:00,pu,2197,4324,30101,375,22248,21816,7192,5461,2871,4118
2021-11-01T08:00,px,11120,13796,12045,16928,10938,7321,15162,1275,8802,1462
2021-11-01T08:00,pz,18292,1170,27811,4513,10999,10876,17047,10680,10138,2045
2021-11-01T08:00,q5,10889,10648,8734,12205,4569,3446,14187,1578,1375,1883
2021-11-01T08:00,qz,1535,9159,7458,4476,5935,16485,2054,7021,10756,3793
2021-11-01T08:00,t2,2048,3652,15908,14969,20136,14739,18339,2536,9228,17295
2021-11-01T08:00,tz,19173,18890,12525,10189,10897,7617,1505,14266,15585,17855
2021-11-01T08:00,v3,12725,27566,28447,25444,6152,10238,17855,5601,8814,13311
2021-11-01T08:00,z2,11947,20037,28954,769,9898,27971,24377,3418,8498,21142
2021-11-01T08:05,AB,15484,14273,524,1450,14726,3890,14115,5843,3513,11972
2021-11-01T08:05,Ax,7447,13748,9021,11080,17446,713,6195,11633,8686,18407
2021-11-01T08:05,BF,5168,7745,9869,573,32042,30354,16810,1811,22927,20461
2021-11-01T08:05,Bx,33223,22402,5466,5677,5982,24448,6822,1530,11096,21105
2021-11-01T08:05,C8,8685,12694,5135,12195,10642,22953,2335,5172,13273,9544
2021-11-01T08:05,CL,2754,17344,13130,4892,24036,19157,17372,4082,13981,24202
2021-11-01T08:05,Ct,20679,20094,7805,17312,6942,6752,21397,18635,21001,20092
2021-11-01T08:05,Cx,12308,14809,4973,13738,5199,17392,12015,530,8400,2474
2021-11-01T08:05,E2,5725,5347,5421,3079,13128,8849,7322,9457,1052,5196
2021-11-01T08:05,E5,10099,14579,8745,3099,2393,4858,9102,20017,15871,7988
2021-11-01T08:05,EF,16983,6623,12896,8620,14952,24884,18594,24053,2493,25176
2021-11-01T08:05,EM,29221,19634,12860,7658,25925,15330,11737,11757,12992,6313
2021-11-01T08:05,EY,16747,17902,6483,7639,12507,19952,10630,18051,15933,14876
2021-11-01T08:05,Ea,18029,12318,13790,5788,16392,17474,10104,20192,3395,17933
2021-11-01T08:05,Eb,22097,18180,4688,8584,6352,4403,2170,4141,5846,8456
2021-11-01T08:05,Es,114,6009,14248,2915,21278,20361,8579,194,14752,15782
2021-11-01T08:05,F1,2418,8962,11342,7198,14456,25142,6463,7015,16358,3677
2021-11-01T08:05,FR,23046,6204,4901,4124,25208,12609,16617,7681,12863,8941
2021-11-01T08:05,Gm,27553,2969,9414,12044,13906,4614,11182,19133,2864,12244
2021-11-01T08:05,Hk,18646,15070,9996,9901,2686,12952,12660,314,9543,8045
2021-11-01T08:05,Hl,19053,4613,8688,7828,7786,17703,7219,3182,4302,7670
2021-11-01T08:05,I1,20764,5364,3809,11546,13539,16794,17153,4482,11107,13268
2021-11-01T08:05,JZ,23170,3608,13283,6054,19170,26111,12443,11385,14913,128
2021-11-01T08:05,Jl,1048,2010,11400,9523,14418,23509,2531,17917,11046,2871
2021-11-01T08:05,KO,10799,10088,5343,14806,19561,18383,1034,8307,7871,9955
2021-11-01T08:05,Kf,9434,14943,13635,18465,14584,31850,17670,17734,5080,8562
2021-11-01T08:05,L1,12877,16464,10762,3287,14311,9663,7821,7606,14102,10692
2021-11-01T08:05,LM,23655,15072,8039,3227,6189,25363,11586,5850,8940,15711
2021-11-01T08:05,Mf,3552,10228,12338,12004,4871,11575,8513,1692,18890,13891
2021-11-01T08:05,Ms,1763,6098,1826,13369,11555,4213,16198,12240,5577,6530
2021-11-01T08:05,NX,12906,7229,7678,5757,16362,17188,9938,16024,7110,4574
2021-11-01T08:05,Na,20812,14533,1691,5388,14036,713,8671,19770,4114,6451
2021-11-01T08:05,Nt,25888,2015,10462,2624,17465,34966,1540,25423,18625,29677
2021-11-01T08:05,O3,6758,9151,8105,6645,8865,13371,14212,5187,15820,17887
2021-11-01T08:05,O8,8015,9692,5302,6924,20349,23419,6474,14242,1156,7838
2021-11-01T08:05,Oi,10364,7889,2229,2839,3555,9582,8584,16882,3054,2913
2021-11-01T08:05,Or,7420,3751,5961,10928,16040,10336,17288,12705,11083,3102
2021-11-01T08:05,Os,18853,13260,9517,11390,13878,19426,1506,10850,923,10566
2021-11-01T08:05,PV,24436,7416,1242,4486,10243,18960,12645,9927,2726,1840
2021-11-01T08:05,Pc,10782,20761,7752,8378,14034,22993,1165,7915,13452,19324
2021-11-01T08:05,Pu,15468,5897,1275,10719,25772,16108,8068,20273,15256,18414
2021-11-01T08:05,Q6,17729,12672,5561,9048,11816,25981,12735,15623,19059,23992
2021-11-01T08:05,Q7,12486,2611,312,891,14314,26048,13999,5366,12418,23737
2021-11-01T08:05,QS,7485,8808,644,312,8280,13673,5979,541,2078,4365
2021-11-01T08:05,Qd,976,6173,11013,12482,3459,17085,8440,6375,16279,17251
2021-11-01T08:05,Qs,17865,15650,10764,5855,4100,7503,14841,18677,13449,16607
2021-11-01T08:05,RX,13412,16178,8901,6302,103,19099,11543,14652,7729,17577
2021-11-01T08:05,Rb,15838,15636,11087,4906,2183,6400,10447,27165,9008,1605
2021-11-01T08:05,Rl,9449,13484,2461,17776,6997,31306,18739,10161,21519,5974
2021-11-01T08:05,Rs,14422,11580,13593,11306,22624,7943,12228,15723,18498,20137
2021-11-01T08:05,Rt,16057,18580,6119,10612,11379,18472,6593,19623,13646,12316
2021-11-01T08:05,Ry,952,11358,5906,1613,10868,10250,21355,3735,1866,13034
2021-11-01T08:05,U9,11591,10012,12285,924,21702,12301,4135,10693,3935,18310
2021-11-01T08:05,Ur,16446,22776,637,12730,1263,31244,11763,13705,11513,7841
2021-11-01T08:05,Vy,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T08:05,W5,17903,13887,932,11827,23699,6217,16394,1797,4445,15119
2021-11-01T08:05,Wd,16901,3434,753,7545,16944,32329,20883,7611,17962,23187
2021-11-01T08:05,Wi,16874,3708,8690,4498,8451,5412,389,1103,8896,14559
2021-11-01T08:05,Ze,13571,1473,2425,10984,26643,23146,19625,18479,351,3201
2021-11-01T08:05,Zw,13355,1011,5590,6292,18696,5036,6754,4888,8755,7708
2021-11-01T08:05,af,15781,20924,12724,12683,19811,31129,8244,18348,16189,17242
2021-11-01T08:05,at,16299,15744,13353,6555,23698,26289,1820,11803,12568,19302
2021-11-01T08:05,bc,4075,18057,7153,10133,18523,10150,5889,17533,18760,20459
2021-11-01T08:05,bo,19911,975,8877,1750,15321,20537,341,6780,3060,17537
2021-11-01T08:05,c4,2912,2513,5210,6895,6724,17778,5697,13271,2643,18781
2021-11-01T08:05,ds,24970,13634,14391,5647,30623,12851,1449,809,19065,29584
2021-11-01T08:05,e1,21610,7785,7760,7531,5278,9761,7462,12358,12764,11147
2021-11-01T08:05,en,17757,7819,4046,2130,20334,17576,6746,17613,7457,19634
2021-11-01T08:05,ep,30680,17861,3958,11777,4601,3748,10775,23624,11842,21774
2021-11-01T08:05,fg,3679,14495,10221,3232,15043,24338,6263,452,17306,15775
2021-11-01T08:05,fv,28437,2280,14863,7701,7276,25626,19874,15428,10239,22549
2021-11-01T08:05,fz,25919,155,9873,3905,9630,23603,4740,5200,16752,9340
2021-11-01T08:05,g3,19433,16490,2072,7823,2853,22045,6810,7992,9056,5416
2021-11-01T08:05,go,21750,19746,15306,13938,4457,13351,21039,4793,15439,8342
2021-11-01T08:05,gt,16859,1154,7446,9095,7481,12014,4107,19412,4491,5180
2021-11-01T08:05,gw,18422,6768,3959,7999,20059,7485,15462,8497,6089,1620
2021-11-01T08:05,ho,14498,8777,10361,5047,701,4633,1997,6075,10234,17476
2021-11-01T08:05,hv,2144,7157,4523,13668,13803,16095,13523,7418,7005,4058
2021-11-01T08:05,ju,11906,11145,8847,1646,20866,2682,580,17288,4156,21659
2021-11-01T08:05,jv,24629,22977,2638,12026,1598,31800,7668,13277,818,16913
2021-11-01T08:05,ko,1162,8807,14449,274,27939,3409,11919,5873,6613,19730
2021-11-01T08:05,ky,21149,19525,5600,12147,17193,6773,12540,4593,12590,1641
2021-11-01T08:05,l3,5251,12404,11033,4976,16055,21063,9468,10142,16519,23903
2021-11-01T08:05,l5,31441,24006,6605,5309,19637,27442,21223,17776,1183,27262
2021-11-01T08:05,m8,16099,10429,1641,3740,26251,16590,2409,21374,20832,11445
2021-11-01T08:05,n6,16720,9548,14731,2082,20683,18684,104,19474,10181,5729
2021-11-01T08:05,np,24572,3690,15728,5887,27838,12856,3084,16689,842,20622
2021-11-01T08:05,o2,35324,2156,15731,64,30664,26221,1210,4770,583,25465
2021-11-01T08:05,o6,18702,22327,10417,8931,9684,20069,11731,10328,1446,24433
2021-11-01T08:05,p8,19473,11610,947,6527,8599,1391,6502,12116,6328,2166
2021-11-01T08:05,ps,28165,5205,11186,12548,11448,18453,16127,11798,5106,22020
2021-11-01T08:05,pu,19435,10105,4027,14856,10643,852,13058,16992,16237,13376
2021-11-01T08:05,px,26423,627,14526,16135,27725,3996,364,23866,2634,2860
2021-11-01T08:05,pz,27063,724,12431,8736,7041,15515,9464,8515,17881,19831
2021-11-01T08:05,q5,6699,11332,1166,17174,25816,2661,12142,15636,21754,29111
2021-11-01T08:05,qz,26699,15748,1837,13812,1205,4043,19727,16641,1898,14300
2021-11-01T08:05,t2,2186,16210,9424,12856,87,20149,15590,11252,7359,4770
2021-11-01T08:05,tz,22095,22458,9004,5311,6430,21535,18920,19652,15977,17338
2021-11-01T08:05,v3,8748,14665,5029,572,14701,12682,12292,9466,100,9884
2021-11-01T08:05,z2,4915,14521,6765,350,5669,22799,14978,11729,22964,29437
2021-11-01T08:10,AB,780,844,3850,14106,26636,913,17921,16106,15945,18628
2021-11-01T08:10,Ax,15753,7894,10418,21216,14218,4104,5710,868,1320,12007
2021-11-01T08:10,BF,35294,5339,15337,34522,28135,16489,25488,1593,6058,22886
2021-11-01T08:10,Bx,19395,15360,1401,9686,3617,12322,5793,637,17180,7168
2021-11-01T08:10,C8,2398,10935,11851,2952,12479,11912,17477,2297,9191,17525
2021-11-01T08:10,CL,18799,21852,22324,17773,2520,3630,10853,12158,14384,11995
2021-11-01T08:10,Ct,5197,2607,12006,16084,23898,7564,12607,11479,17013,12417
2021-11-01T08:10,Cx,10048,14479,6033,27519,16878,17596,12580,18513,1186,28075
2021-11-01T08:10,E2,12069,9282,9559,11940,21658,5218,13622,10317,4606,23137
2021-11-01T08:10,E5,7871,14167,12133,4955,18737,15843,16764,10516,9887,10018
2021-11-01T08:10,EF,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T08:10,EM,29299,9272,13436,18421,21774,1728,19611,19046,753,16140
2021-11-01T08:10,EY,17783,20606,12831,18231,18421,7873,25649,17167,11437,22709
2021-11-01T08:10,Ea,34627,19241,20232,15936,6589,17205,24643,2622,2089,15774
2021-11-01T08:10,Eb,3712,14033,1651,18144,11562,6204,9798,1705,9689,4721
2021-11-01T08:10,Es,11442,1084,5083,52,13495,5865,10627,6669,9896,11761
2021-11-01T08:10,F1,6402,3372,6161,18626,6170,7271,11764,8324,5225,13689
2021-11-01T08:10,FR,3749,16150,9008,21978,8716,3405,13415,13098,9850,27892
2021-11-01T08:10,Gm,1988,3908,11218,12044,24564,12115,1371,12836,8553,9188
2021-11-01T08:10,Hk,25531,379,14373,216,4673,11433,17879,13442,10004,333
2021-11-01T08:10,Hl,25183,5404,7127,8644,26268,15568,4774,4827,1130,21616
2021-11-01T08:10,I1,2880,3005,10320,4180,8193,2422,956,14932,9957,17277
2021-11-01T08:10,JZ,2756,16685,4388,9577,11745,522,22307,11400,15488,23334
2021-11-01T08:10,Jl,9557,7980,802,13831,19281,157,1385,8388,13459,9073
2021-11-01T08:10,KO,10231,8659,212,21824,25161,7395,12112,12163,233,9343
2021-11-01T08:10,Kf,8946,6291,13464,14355,15893,10646,11048,7481,9369,3505
2021-11-01T08:10,L1,9522,14683,15159,19618,22553,9399,1049,1049,0,4940
2021-11-01T08:10,LM,31921,10368,14065,20546,33412,4415,5916,5435,2725,37106
2021-11-01T08:10,Mf,19439,11729,422,2185,8954,9926,3557,12363,6938,2499
2021-11-01T08:10,Ms,4988,4479,6614,6321,18527,3779,10602,6717,7416,3306
2021-11-01T08:10,NX,10975,16674,14013,10414,32734,1899,12993,9256,6984,30698
2021-11-01T08:10,Na,1159,9318,11342,22032,13769,11475,13667,16722,218,60
2021-11-01T08:10,Nt,23000,10970,164,16617,21894,8955,13189,12950,12721,21189
2021-11-01T08:10,O3,19802,13972,8537,14646,9801,4518,11808,7123,4319,2962
2021-11-01T08:10,O8,7809,174,4187,8578,7646,12156,3817,8067,8337,17445
2021-11-01T08:10,Oi,26250,21544,21314,5799,18841,4417,18788,20302,11046,20728
2021-11-01T08:10,Or,10485,9017,9490,21379,10511,8131,10113,13202,1699,3561
2021-11-01T08:10,Os,3166,18847,12413,25872,19448,4901,14219,1998,1593,33677
2021-11-01T08:10,PV,9459,20265,6381,23435,20689,581,21775,15493,17800,15531
2021-11-01T08:10,Pc,1437,6188,15630,14988,9371,6332,1314,11761,3651,9537
2021-11-01T08:10,Pu,25184,5071,17871,26750,29674,16122,8380,13231,14836,5292
2021-11-01T08:10,Q6,19923,8522,8977,20691,20067,13530,11879,13442,7761,8712
2021-11-01T08:10,Q7,14546,11604,5541,3616,16318,9238,7619,6241,2956,4175
2021-11-01T08:10,QS,10348,18846,18058,27897,17708,11152,14564,15034,8847,13616
2021-11-01T08:10,Qd,14693,5507,9266,22479,11317,8186,20226,928,15660,19687
2021-11-01T08:10,Qs,31187,995,910,28000,19385,7028,22038,2394,2938,24664
2021-11-01T08:10,RX,5799,13754,5267,12833,19407,12237,8996,1863,4179,17167
2021-11-01T08:10,Rb,17500,13666,9756,15573,857,13305,4053,10220,9508,2241
2021-11-01T08:10,Rl,3050,11931,2304,16005,11161,11924,16699,16993,1249,291
2021-11-01T08:10,Rs,4618,3120,12490,22994,22849,4317,7664,3318,6826,12315
2021-11-01T08:10,Rt,26129,17482,19726,26146,21345,2826,18822,19007,8453,6399
2021-11-01T08:10,Ry,14858,17465,8937,5613,20409,464,16551,1383,3270,28497
2021-11-01T08:10,U9,26981,11735,5408,3743,14490,10829,3483,6575,13505,23455
2021-11-01T08:10,Ur,26130,6178,14127,6343,15040,15269,4959,3491,17998,22429
2021-11-01T08:10,Vy,24116,5385,18408,5100,32469,10668,21442,1984,20668,13317
2021-11-01T08:10,W5,6761,4143,10783,14477,18403,7938,21070,7447,6493,22958
2021-11-01T08:10,Wd,32998,15651,17067,16434,33588,11701,12525,8558,11395,8943
2021-11-01T08:10,Wi,13964,13466,17799,17330,959,6623,2871,18139,1455,19828
2021-11-01T08:10,Ze,8179,9091,13356,17113,13440,12392,1719,8995,13499,19153
2021-11-01T08:10,Zw,4372,2440,12064,5080,11415,11590,4291,5319,10499,3509
2021-11-01T08:10,af,23170,1627,12415,18977,25742,2393,21549,18559,15019,23148
2021-11-01T08:10,at,3938,7625,14446,1299,2501,41,17302,6740,2827,2577
2021-11-01T08:10,bc,10888,20342,1431,31336,19154,9790,10813,4653,12591,10848
